"","stnr","z","x","y","NO"
"697",43350,49,-31971,6513400,TRUE
"698",43360,4,-24095,6514292,TRUE
"699",43520,385,6442,6529860,TRUE
"700",44710,15,-33947,6564309,TRUE
"701",44730,19,-31881,6561990,TRUE
"702",44760,2,-19365,6564699,TRUE
"703",44780,170,-20274,6560166,TRUE
"704",44800,230,-23374,6555436,TRUE
"705",44563,20,-38660,6573774,TRUE
"706",44580,15,-35735,6571781,TRUE
"707",44620,30,-34266,6576009,TRUE
"708",44640,72,-32148,6572293,TRUE
"709",44660,5,-32116,6576971,TRUE
"710",47350,25,-61414,6630865,TRUE
"711",43090,136,-5308,6497421,TRUE
"712",43220,205,-14092,6504741,TRUE
"713",43010,65,5784,6516490,TRUE
"714",43530,120,-18251,6525635,TRUE
"715",43895,10,-41234,6527677,TRUE
"716",44080,24,-46825,6540733,TRUE
"717",44300,87,-39759,6551167,TRUE
"718",44160,19,-41285,6543956,TRUE
"719",44190,135,-34980,6547733,TRUE
"720",43810,311,1539,6546031,TRUE
"721",44480,263,-21687,6540064,TRUE
"722",44485,230,-21528,6539941,TRUE
"723",44520,288,-18967,6547677,TRUE
"724",44900,44,-15466,6555501,TRUE
"725",44970,65,-4994,6551751,TRUE
"726",44545,30,-38452,6561985,TRUE
"727",44550,33,-37155,6563642,TRUE
"728",44560,7,-38603,6564974,TRUE
"729",44567,35,-35939,6576617,TRUE
"730",45350,5,21656,6576186,TRUE
"731",45460,10,-13048,6576153,TRUE
"732",45530,300,-8384,6579640,TRUE
"733",45600,64,-13762,6583329,TRUE
"734",45675,5,-3937,6590146,TRUE
"735",45770,43,-4107,6599218,TRUE
"736",45870,30,-11585,6592334,TRUE
"737",46090,30,4938,6605251,TRUE
"738",46130,140,3763,6621810,TRUE
"739",46150,25,6702,6625849,TRUE
"740",46300,333,38237,6634146,TRUE
"741",46400,72,39710,6640826,TRUE
"742",46610,5,13315,6643982,TRUE
"743",46700,255,23394,6647008,TRUE
"744",44605,30,-32436,6590951,TRUE
"745",44610,21,-48497,6587410,TRUE
"746",47055,40,-40541,6611667,TRUE
"747",47060,30,-40871,6625547,TRUE
"748",47220,35,-59554,6602476,TRUE
"749",47240,19,-53742,6610633,TRUE
"750",47260,24,-56129,6620071,TRUE
"751",47270,8,-49753,6615751,TRUE
"752",47300,55,-75231,6618073,TRUE
"753",46850,159,-7943,6636462,TRUE
"754",46930,20,-24356,6631621,TRUE
"755",47090,5,-29539,6633550,TRUE
"756",47480,50,-24182,6640296,TRUE
"757",50415,300,-23479,6726664,TRUE
"758",50450,54,-33597,6721033,TRUE
"759",50480,45,-36069,6723546,TRUE
"760",50485,12,-31614,6733223,TRUE
"761",50500,48,-39037,6723695,TRUE
"762",50505,230,-30177,6728707,TRUE
"763",50506,15,-31858,6729836,TRUE
"764",50507,90,-34361,6727721,TRUE
"765",50540,12,-31673,6733198,TRUE
"766",50770,80,-27330,6741391,TRUE
"767",50830,20,-24032,6736400,TRUE
"768",50850,80,-25592,6729366,TRUE
"769",52452,20,-32968,6749153,TRUE
"770",47498,8,-8664,6648592,TRUE
"771",47500,35,-7973,6648756,TRUE
"772",47600,83,-2371,6647924,TRUE
"773",47610,568,-1589,6644605,TRUE
"774",47820,178,12418,6667939,TRUE
"775",47445,50,-35518,6648147,TRUE
"776",47450,36,-37938,6651682,TRUE
"777",48061,13,-49342,6669644,TRUE
"778",48290,104,-53809,6676611,TRUE
"779",48330,25,-54107,6682908,TRUE
"780",48069,20,-39601,6661412,TRUE
"781",48070,20,-38167,6662253,TRUE
"782",48120,49,-40855,6667933,TRUE
"783",48170,60,-30732,6679940,TRUE
"784",47855,190,-77,6659258,TRUE
"785",47890,38,-2184,6669759,TRUE
"786",48450,13,-15831,6672350,TRUE
"787",48500,51,233,6684413,TRUE
"788",48780,33,19297,6697762,TRUE
"789",50150,45,-5541,6690981,TRUE
"790",49080,342,24490,6713670,TRUE
"791",49087,1390,26021,6706520,TRUE
"792",33990,990,57350,6661178,TRUE
"793",46430,1010,37342,6661578,TRUE
"794",46432,1370,36163,6662199,TRUE
"795",46450,393,42392,6660824,TRUE
"796",46510,1079,51377,6660821,TRUE
"797",49240,205,30651,6675619,TRUE
"798",49351,32,31616,6694983,TRUE
"799",49090,18,36010,6729152,TRUE
"800",49120,40,39928,6722277,TRUE
"801",49160,19,34292,6709546,TRUE
"802",49480,105,37033,6708755,TRUE
"803",49490,12,39785,6716081,TRUE
"804",49970,34,47101,6731215,TRUE
"805",29400,1250,83516,6695599,TRUE
"806",29900,1250,90857,6716599,TRUE
"807",49631,20,64537,6729452,TRUE
"808",49800,735,75367,6721839,TRUE
"809",49860,1243,86642,6716124,TRUE
"810",25830,1210,91443,6740648,TRUE
"811",49910,42,58449,6741331,TRUE
"812",49955,9,56820,6736133,TRUE
"813",53530,1162,78375,6749336,TRUE
"814",51250,316,7613,6762072,TRUE
"815",51440,17,14896,6756368,TRUE
"816",51460,45,19804,6754722,TRUE
"817",51470,328,20933,6755381,TRUE
"818",51530,54,31735,6751635,TRUE
"819",51610,77,32514,6753651,TRUE
"820",51800,695,60606,6756645,TRUE
"821",51940,215,38050,6768885,TRUE
"822",51980,853,37392,6777396,TRUE
"823",51990,700,37781,6777930,TRUE
"824",53160,614,51827,6780047,TRUE
"825",50070,49,19548,6723146,TRUE
"826",50080,108,15362,6726097,TRUE
"827",50110,13,16125,6721182,TRUE
"828",50120,16,5369,6715696,TRUE
"829",50310,455,2979,6728880,TRUE
"830",50311,448,3117,6728748,TRUE
"831",50351,367,296,6737746,TRUE
"832",50360,250,-14053,6732349,TRUE
"833",50175,32,-44683,6693743,TRUE
"834",50514,72,-46751,6728148,TRUE
"835",50515,335,-44614,6727711,TRUE
"836",50525,30,-40983,6733425,TRUE
"837",52458,17,-39032,6740885,TRUE
"838",52463,25,-37929,6735656,TRUE
"839",51010,10,-8075,6745299,TRUE
"840",52170,450,19217,6773343,TRUE
"841",52220,579,25964,6775373,TRUE
"842",52310,125,10650,6780541,TRUE
"843",52320,125,11952,6788345,TRUE
"844",52475,30,-53171,6753224,TRUE
"845",52360,325,-9240,6776054,TRUE
"846",52390,100,-20113,6758945,TRUE
"847",52400,72,-25127,6759343,TRUE
"848",52415,50,-32075,6769282,TRUE
"849",52555,25,-41744,6781039,TRUE
"850",52535,19,-58261,6782166,TRUE
"851",52601,325,-10738,6781147,TRUE
"852",52750,13,-30647,6785388,TRUE
"853",57630,190,5344,6861235,TRUE
"854",57710,9,-27967,6868308,TRUE
"855",57770,26,-46386,6869906,TRUE
"856",52860,38,-18487,6804024,TRUE
"857",52930,240,-17264,6796082,TRUE
"858",52940,220,-13580,6793564,TRUE
"859",56400,3,-57006,6807665,TRUE
"860",52970,4,10277,6804223,TRUE
"861",52990,4,23431,6807253,TRUE
"862",56010,5,21088,6819875,TRUE
"863",56320,31,-8230,6812116,TRUE
"864",53010,910,41018,6789186,TRUE
"865",53070,65,46583,6800129,TRUE
"866",53101,49,51430,6810717,TRUE
"867",53130,32,65482,6797282,TRUE
"868",55928,15,45631,6814914,TRUE
"869",55930,14,45803,6814982,TRUE
"870",55970,20,27973,6812925,TRUE
"871",55770,45,63141,6810063,TRUE
"872",55700,497,77780,6805809,TRUE
"873",55701,1150,76787,6807616,TRUE
"874",55705,170,82028,6810211,TRUE
"875",55730,421,69089,6826760,TRUE
"876",55735,521,66122,6828537,TRUE
"877",55760,50,66840,6807351,TRUE
"878",55820,3,61324,6837695,TRUE
"879",53280,15,71833,6773132,TRUE
"880",53480,960,75561,6756741,TRUE
"881",53700,15,77636,6777178,TRUE
"882",53990,1160,95740,6756929,TRUE
"883",54110,2,96426,6797459,TRUE
"884",54180,50,99027,6791679,TRUE
"885",54190,90,100729,6790845,TRUE
"886",54320,407,112907,6790604,TRUE
"887",54330,410,114669,6792734,TRUE
"888",54420,1124,126892,6783245,TRUE
"889",54590,742,124041,6794264,TRUE
"890",54600,806,125135,6794944,TRUE
"891",54740,35,103897,6806153,TRUE
"892",54770,50,112652,6814592,TRUE
"893",54780,28,115926,6818641,TRUE
"894",54815,1080,132573,6812712,TRUE
"895",55230,2062,123069,6840790,TRUE
"896",55300,17,106939,6840391,TRUE
"897",55360,80,95000,6831547,TRUE
"898",55520,249,86728,6825759,TRUE
"899",55550,246,82110,6820409,TRUE
"900",55670,172,76392,6841999,TRUE
"901",56420,7,-32044,6836094,TRUE
"902",56520,85,-12309,6826245,TRUE
"903",56250,140,9571,6829876,TRUE
"904",56780,47,5047,6836309,TRUE
"905",56850,243,29847,6830897,TRUE
"906",57000,321,7566,6841310,TRUE
"907",57365,210,28880,6850926,TRUE
"908",57380,346,56956,6848667,TRUE
"909",57390,205,48998,6856426,TRUE
"910",56960,329,40674,6840033,TRUE
"911",57420,64,17903,6848174,TRUE
"912",57480,237,25608,6855007,TRUE
"913",57790,715,-17258,6877476,TRUE
"914",57810,16,-10605,6886856,TRUE
"915",57850,78,3778,6899165,TRUE
"916",57940,24,9705,6890780,TRUE
"917",59110,75,-22419,6918439,TRUE
"918",59250,3,-17733,6913696,TRUE
"919",59450,75,-8699,6929169,TRUE
"920",59500,496,-12493,6934284,TRUE
"921",58780,34,30474,6897568,TRUE
"922",58960,349,63550,6902702,TRUE
"923",57660,170,14489,6868592,TRUE
"924",57990,230,21634,6869602,TRUE
"925",58030,7,23039,6879658,TRUE
"926",58070,51,36040,6882109,TRUE
"927",58090,25,34891,6883427,TRUE
"928",58100,60,32510,6887250,TRUE
"929",58110,330,35208,6886822,TRUE
"930",58320,315,57578,6870801,TRUE
"931",58350,635,52532,6877508,TRUE
"932",58390,70,58451,6884695,TRUE
"933",58480,40,67480,6867380,TRUE
"934",58533,60,68798,6887281,TRUE
"935",58705,1400,98716,6896589,TRUE
"936",58710,943,97979,6897992,TRUE
"937",58900,208,57532,6893621,TRUE
"938",58910,220,58784,6893041,TRUE
"939",62160,20,128370,6984961,TRUE
"940",62200,200,123573,6987364,TRUE
"941",62240,15,111037,6981957,TRUE
"942",62270,3,105311,6980846,TRUE
"943",60850,1,58566,6951608,TRUE
"944",60890,33,57465,6955553,TRUE
"945",60930,18,57056,6957557,TRUE
"946",60945,15,47780,6957418,TRUE
"947",60947,10,46945,6957533,TRUE
"948",64200,38,140655,7012888,TRUE
"949",64242,40,136827,7015529,TRUE
"950",64300,39,132627,7020442,TRUE
"951",64320,4,133940,7020360,TRUE
"952",64330,62,138026,7018044,TRUE
"953",59610,41,9612,6921392,TRUE
"954",59800,38,-2838,6948828,TRUE
"955",59586,130,30661,6945876,TRUE
"956",69661,43,35487,6917058,TRUE
"957",59680,74,36668,6926333,TRUE
"958",59681,7,32731,6927840,TRUE
"959",59695,690,47058,6922540,TRUE
"960",59860,20,33453,6936819,TRUE
"961",59900,21,56900,6926031,TRUE
"962",60810,625,82285,6957992,TRUE
"963",60400,28,97544,6925891,TRUE
"964",60500,11,106728,6922919,TRUE
"965",60610,985,103805,6909530,TRUE
"966",60620,312,112703,6933266,TRUE
"967",60640,2,98860,6931332,TRUE
"968",60650,34,96921,6930576,TRUE
"969",60190,1050,78180,6934957,TRUE
"970",60240,900,84027,6921226,TRUE
"971",60247,391,68020,6904906,TRUE
"972",60670,318,89685,6935993,TRUE
"973",60835,20,70241,6955813,TRUE
"974",60880,70,61373,6957093,TRUE
"975",60990,22,44276,6968207,TRUE
"976",61040,13,55277,6971207,TRUE
"977",61060,43,78251,6973747,TRUE
"978",61070,305,86475,6959343,TRUE
"979",61340,4,123889,6958435,TRUE
"980",61408,55,127510,6949544,TRUE
"981",61410,1294,127561,6945799,TRUE
"982",61420,67,131438,6944186,TRUE
"983",61580,450,143897,6925913,TRUE
"984",61820,14,147297,6966979,TRUE
"985",63000,37,151953,6981765,TRUE
"986",62480,13,70245,6998192,TRUE
"987",62700,80,106598,6999175,TRUE
"988",62900,49,113796,6996377,TRUE
"989",64460,12,157763,7001155,TRUE
"990",64510,23,154319,6994260,TRUE
"991",63100,47,163652,6967731,TRUE
"992",63420,10,170518,6965858,TRUE
"993",63530,698,190156,6945406,TRUE
"994",64700,405,182072,6969987,TRUE
"995",64760,5,180580,6999577,TRUE
"996",64870,410,201350,7004834,TRUE
"997",64590,295,219368,7008584,TRUE
"998",64900,228,207926,7002969,TRUE
"999",64940,295,216457,7009633,TRUE
"1000",65310,5,149612,7062644,TRUE
"1001",65370,30,154186,7051106,TRUE
"1002",67140,44,264731,7032141,TRUE
"1003",67150,13,263451,7030860,TRUE
"1004",67153,40,265645,7030218,TRUE
"1005",68050,13,272814,7043025,TRUE
"1006",68120,135,268030,7034415,TRUE
"1007",68125,156,268017,7041068,TRUE
"1008",68135,20,270274,7040759,TRUE
"1009",68175,120,272337,7039136,TRUE
"1010",68230,84,271467,7038181,TRUE
"1011",68238,140,268399,7032712,TRUE
"1012",68860,127,273107,7039405,TRUE
"1013",68863,127,273092,7039406,TRUE
"1014",69020,23,277200,7040692,TRUE
"1015",65230,45,199708,7028736,TRUE
"1016",65270,306,216283,7023744,TRUE
"1017",65451,13,207398,7056856,TRUE
"1018",65530,74,204827,7061049,TRUE
"1019",65940,5,179119,7096378,TRUE
"1020",71850,16,228361,7128241,TRUE
"1021",71530,10,233915,7075427,TRUE
"1022",71550,10,233846,7075320,TRUE
"1023",71320,23,250555,7060674,TRUE
"1024",71370,158,261596,7066186,TRUE
"1025",71380,616,262979,7071427,TRUE
"1026",71740,89,272706,7097485,TRUE
"1027",71750,94,275226,7095927,TRUE
"1028",71780,20,265879,7102038,TRUE
"1029",71805,265,282006,7115509,TRUE
"1030",71810,280,282249,7115838,TRUE
"1031",71900,12,273529,7132620,TRUE
"1032",71910,391,277449,7128913,TRUE
"1033",71990,18,281032,7149571,TRUE
"1034",63580,596,203037,6962288,TRUE
"1035",63583,647,198295,6964871,TRUE
"1036",63595,212,199021,6951498,TRUE
"1037",63705,604,226433,6952819,TRUE
"1038",63725,555,229206,6952187,TRUE
"1039",63750,512,225091,6949517,TRUE
"1040",63820,680,220664,6935732,TRUE
"1041",63850,690,220812,6957207,TRUE
"1042",63940,940,219330,6916753,TRUE
"1043",66560,660,230120,6977455,TRUE
"1044",66620,223,237392,6980980,TRUE
"1045",66630,220,237801,6982323,TRUE
"1046",66720,440,246438,6976820,TRUE
"1047",66740,425,243983,6967840,TRUE
"1048",67340,425,246807,6979934,TRUE
"1049",66230,240,239093,7011977,TRUE
"1050",65275,350,218090,7023339,TRUE
"1051",66070,84,235927,7029219,TRUE
"1052",66120,310,228039,7031580,TRUE
"1053",66150,4,242139,7031085,TRUE
"1054",66175,15,237036,7022034,TRUE
"1055",10300,650,333751,6930668,TRUE
"1056",10380,625,312616,6943793,TRUE
"1057",10600,685,318421,6954230,TRUE
"1058",10800,760,336969,6953897,TRUE
"1059",67890,700,312249,6962011,TRUE
"1060",67780,397,306926,6974825,TRUE
"1061",67270,160,258780,6992634,TRUE
"1062",67280,299,255575,6989575,TRUE
"1063",67290,498,258452,6986565,TRUE
"1064",67560,127,275093,6990716,TRUE
"1065",67202,420,272492,7005783,TRUE
"1066",67210,40,260955,7009858,TRUE
"1067",68270,173,270844,7019536,TRUE
"1068",67005,70,249703,7032096,TRUE
"1069",68290,160,299423,7016879,TRUE
"1070",69190,330,304268,7029223,TRUE
"1071",11000,865,337641,6975299,TRUE
"1072",68420,302,326497,6996420,TRUE
"1073",68840,730,340560,6977800,TRUE
"1074",70680,59,324874,7095517,TRUE
"1075",70820,50,340727,7114066,TRUE
"1076",70980,100,342592,7117642,TRUE
"1077",71000,6,326609,7104351,TRUE
"1078",72250,62,333020,7138518,TRUE
"1079",72580,2,335146,7153932,TRUE
"1080",75020,36,321562,7160504,TRUE
"1081",69380,169,336640,7035612,TRUE
"1082",69420,521,344783,7021146,TRUE
"1083",69520,465,351783,7026974,TRUE
"1084",69090,150,296003,7041188,TRUE
"1085",69100,12,297450,7043185,TRUE
"1086",69150,40,294886,7046589,TRUE
"1087",69280,90,325394,7042201,TRUE
"1088",69550,175,318458,7045023,TRUE
"1089",69655,70,286243,7055818,TRUE
"1090",71280,138,282872,7069446,TRUE
"1091",69625,30,305364,7060874,TRUE
"1092",69960,182,329313,7070421,TRUE
"1093",70150,81,336167,7076988,TRUE
"1094",70390,430,362106,7061687,TRUE
"1095",70510,377,370969,7075736,TRUE
"1096",72200,38,320401,7140136,TRUE
"1097",70850,195,376940,7117145,TRUE
"1098",70930,107,375892,7127260,TRUE
"1099",70960,215,371523,7136843,TRUE
"1100",73210,467,408736,7153095,TRUE
"1101",73250,370,440122,7124696,TRUE
"1102",73500,433,438304,7147315,TRUE
"1103",73800,376,435619,7173890,TRUE
"1104",74320,143,395964,7180035,TRUE
"1105",74350,140,397462,7181467,TRUE
"1106",74670,280,420147,7216515,TRUE
"1107",73550,95,374493,7158775,TRUE
"1108",78910,67,372655,7176958,TRUE
"1109",72650,26,348137,7154452,TRUE
"1110",72710,32,356932,7157240,TRUE
"1111",75220,4,316980,7195647,TRUE
"1112",75410,33,288670,7193341,TRUE
"1113",75100,44,355569,7193898,TRUE
"1114",75190,35,321401,7196911,TRUE
"1115",75550,23,312736,7236943,TRUE
"1116",71200,39,303043,7082330,TRUE
"1117",71230,225,289716,7080703,TRUE
"1118",81340,93,151227,7476824,TRUE
"1119",81360,380,495028,7442499,TRUE
"1120",81365,404,494992,7439746,TRUE
"1121",81370,11,498113,7445873,TRUE
"1122",82160,7,493757,7471052,TRUE
"1123",82210,30,482473,7463521,TRUE
"1124",82220,25,479194,7462486,TRUE
"1125",82260,33,476365,7463289,TRUE
"1126",82290,11,472350,7461310,TRUE
"1127",82300,13,474108,7459375,TRUE
"1128",82310,5,475125,7465687,TRUE
"1129",82410,24,452658,7476928,TRUE
"1130",82530,15,493187,7491421,TRUE
"1131",84093,483,625603,7595347,TRUE
"1132",84190,29,604198,7568202,TRUE
"1133",84210,740,615610,7566717,TRUE
"1134",84380,30,592281,7585908,TRUE
"1135",84500,200,609178,7593389,TRUE
"1136",84630,1000,601774,7591852,TRUE
"1137",84700,31,597940,7593787,TRUE
"1138",84905,499,627251,7594682,TRUE
"1139",84910,400,617369,7603134,TRUE
"1140",84920,170,599052,7603908,TRUE
"1141",76100,24,376795,7224892,TRUE
"1142",76250,19,367970,7244487,TRUE
"1143",76330,9,371097,7262202,TRUE
"1144",76380,55,390453,7243853,TRUE
"1145",76450,4,355744,7290302,TRUE
"1146",76470,8,379236,7282450,TRUE
"1147",76530,21,382648,7302916,TRUE
"1148",76750,17,385088,7317846,TRUE
"1149",78250,53,405391,7328933,TRUE
"1150",78350,39,427633,7345061,TRUE
"1151",77230,72,418447,7297013,TRUE
"1152",77240,135,418011,7296502,TRUE
"1153",78170,155,435789,7326544,TRUE
"1154",78360,126,436190,7335310,TRUE
"1155",77270,70,420298,7284104,TRUE
"1156",77280,50,421211,7278794,TRUE
"1157",77425,319,423465,7227968,TRUE
"1158",77850,498,465596,7248611,TRUE
"1159",78770,510,476545,7297323,TRUE
"1160",78800,406,463179,7300696,TRUE
"1161",78370,20,446226,7336272,TRUE
"1162",78610,439,450051,7301419,TRUE
"1163",79220,5,450716,7346513,TRUE
"1164",79480,41,462071,7354386,TRUE
"1165",79600,70,468751,7360691,TRUE
"1166",79700,110,479000,7364152,TRUE
"1167",79762,200,497340,7376570,TRUE
"1168",79764,251,497953,7375566,TRUE
"1169",79791,676,514363,7381789,TRUE
"1170",80102,10,393160,7363283,TRUE
"1171",80200,115,418990,7364523,TRUE
"1172",80340,15,370628,7378622,TRUE
"1173",80610,17,389341,7407169,TRUE
"1174",80615,1362,452656,7392012,TRUE
"1175",80705,520,453807,7412540,TRUE
"1176",80707,930,452226,7413270,TRUE
"1177",80730,10,441621,7418795,TRUE
"1178",80740,9,440732,7421267,TRUE
"1179",81420,600,495562,7431852,TRUE
"1180",81650,39,513792,7424370,TRUE
"1181",81770,511,520414,7402751,TRUE
"1182",81775,520,520391,7402862,TRUE
"1183",82000,7,521033,7449945,TRUE
"1184",81900,142,546446,7446807,TRUE
"1185",82020,90,517821,7456299,TRUE
"1186",82110,20,504388,7462185,TRUE
"1187",82130,10,507484,7468101,TRUE
"1188",82650,3,525309,7471689,TRUE
"1189",82840,27,521129,7490081,TRUE
"1190",82970,326,538635,7514865,TRUE
"1191",83280,20,507670,7532039,TRUE
"1192",83300,31,504710,7534284,TRUE
"1193",83520,70,536416,7531714,TRUE
"1194",83710,19,545214,7548523,TRUE
"1195",83880,3,569321,7550989,TRUE
"1196",83960,252,557680,7572115,TRUE
"1197",85040,8,538794,7584191,TRUE
"1198",87763,20,564374,7613689,TRUE
"1199",84970,26,568868,7598572,TRUE
"1200",84971,409,564457,7599637,TRUE
"1201",84070,53,573684,7580748,TRUE
"1202",88023,8,599709,7641857,TRUE
"1203",85890,4,376493,7492982,TRUE
"1204",85892,17,376300,7493416,TRUE
"1205",85840,4,403395,7505920,TRUE
"1206",85610,13,426873,7550313,TRUE
"1207",85640,20,423998,7546046,TRUE
"1208",85540,13,442240,7559179,TRUE
"1209",85560,26,442492,7560791,TRUE
"1210",86070,940,440898,7568210,TRUE
"1211",85380,11,485403,7560020,TRUE
"1212",85440,3,485229,7578641,TRUE
"1213",85450,9,486322,7570250,TRUE
"1214",85470,29,478250,7569548,TRUE
"1215",85480,20,468995,7572353,TRUE
"1216",86290,9,463409,7577155,TRUE
"1217",86300,20,465163,7578379,TRUE
"1218",86310,5,466110,7579549,TRUE
"1219",86600,3,501194,7607532,TRUE
"1220",86740,8,476931,7610615,TRUE
"1221",86950,18,508459,7644865,TRUE
"1222",86500,3,516849,7621336,TRUE
"1223",86520,14,511491,7615173,TRUE
"1224",87000,500,512605,7622984,TRUE
"1225",87105,17,544563,7689920,TRUE
"1226",87110,10,544607,7689040,TRUE
"1227",87120,436,539673,7681593,TRUE
"1228",85645,54,422726,7539860,TRUE
"1229",85660,17,419763,7535889,TRUE
"1230",90360,80,656242,7720403,TRUE
"1231",90400,20,651477,7731942,TRUE
"1232",90450,100,652673,7732165,TRUE
"1233",90451,100,652661,7732164,TRUE
"1234",90490,8,651598,7734677,TRUE
"1235",90491,790,646338,7740671,TRUE
"1236",90495,80,654129,7736797,TRUE
"1237",90510,3,655393,7732029,TRUE
"1238",90560,63,650044,7737048,TRUE
"1239",90720,26,640988,7769064,TRUE
"1240",90721,174,641362,7770137,TRUE
"1241",90980,17,679982,7745598,TRUE
"1242",91020,30,675020,7731822,TRUE
"1243",91060,25,683026,7728512,TRUE
"1244",91080,25,684047,7717211,TRUE
"1245",87640,45,562028,7633138,TRUE
"1246",87750,7,560835,7611504,TRUE
"1247",87315,30,530894,7611937,TRUE
"1248",87860,11,589737,7617651,TRUE
"1249",87970,280,607833,7614393,TRUE
"1250",88100,230,631633,7617778,TRUE
"1251",89500,114,634261,7642478,TRUE
"1252",89515,110,634943,7642470,TRUE
"1253",89650,314,655038,7621010,TRUE
"1254",89120,5,639760,7687257,TRUE
"1255",89130,25,632473,7684769,TRUE
"1256",89350,76,641289,7664878,TRUE
"1257",89360,410,637941,7662955,TRUE
"1258",89920,1655,680639,7633169,TRUE
"1259",89940,204,689747,7637284,TRUE
"1260",90050,77,645722,7682625,TRUE
"1261",89213,175,618088,7665244,TRUE
"1262",89233,170,631265,7668117,TRUE
"1263",88440,10,584816,7687719,TRUE
"1264",88460,3,577670,7689197,TRUE
"1265",88500,25,580674,7696157,TRUE
"1266",88600,90,594906,7705494,TRUE
"1267",88623,5,591989,7707701,TRUE
"1268",88626,5,597035,7712086,TRUE
"1269",88628,20,598122,7711997,TRUE
"1270",88200,9,614839,7683254,TRUE
"1271",88630,45,602620,7713402,TRUE
"1272",88640,10,604162,7717488,TRUE
"1273",88660,6,613878,7715197,TRUE
"1274",88690,14,610063,7723961,TRUE
"1275",89010,982,623439,7689819,TRUE
"1276",89980,230,684149,7671740,TRUE
"1277",89985,1020,680754,7672492,TRUE
"1278",90250,230,660822,7675823,TRUE
"1279",90305,69,666928,7708549,TRUE
"1280",90630,8,671427,7761345,TRUE
"1281",90650,7,674501,7773968,TRUE
"1282",90750,7,689258,7781585,TRUE
"1283",90760,57,694053,7785655,TRUE
"1284",90800,21,669605,7799490,TRUE
"1285",91120,670,700531,7725170,TRUE
"1286",91130,710,698351,7724942,TRUE
"1287",91150,60,697901,7728229,TRUE
"1288",91180,48,697108,7764337,TRUE
"1289",91245,53,702797,7726963,TRUE
"1290",91380,20,707316,7706524,TRUE
"1291",91430,502,720619,7689337,TRUE
"1292",91480,510,728020,7681417,TRUE
"1293",91500,700,711075,7727719,TRUE
"1294",91505,18,709936,7728873,TRUE
"1295",91510,60,716054,7722230,TRUE
"1296",91660,28,715260,7731400,TRUE
"1297",91695,5,726122,7769788,TRUE
"1298",91715,25,724813,7777127,TRUE
"1299",91725,25,727021,7780819,TRUE
"1300",91727,10,714143,7781764,TRUE
"1301",91728,30,711482,7782920,TRUE
"1302",91729,850,706325,7783439,TRUE
"1303",91730,310,726175,7757181,TRUE
"1304",91740,6,729306,7753505,TRUE
"1305",92170,45,746629,7766409,TRUE
"1306",91890,390,753014,7768195,TRUE
"1307",92350,6,764683,7762473,TRUE
"1308",92500,915,754639,7793624,TRUE
"1309",98550,14,1097311,7886881,TRUE
"1310",98560,39,1098504,7886742,TRUE
"1311",98580,12,1095888,7884615,TRUE
"1312",98590,164,1096175,7882372,TRUE
"1313",98630,25,1080279,7867805,TRUE
"1314",98790,39,1059645,7841739,TRUE
"1315",94245,55,820407,7863373,TRUE
"1316",94255,25,819442,7864441,TRUE
"1317",94270,170,820876,7865246,TRUE
"1318",94280,81,819435,7864666,TRUE
"1319",94281,328,819580,7867315,TRUE
"1320",94290,170,822011,7866426,TRUE
"1321",93301,381,831393,7742187,TRUE
"1322",93610,589,833368,7701909,TRUE
"1323",93680,362,820014,7679822,TRUE
"1324",93700,307,820557,7675028,TRUE
"1325",93900,382,844348,7651048,TRUE
"1326",92895,40,775924,7786764,TRUE
"1327",92900,21,776977,7787497,TRUE
"1328",92910,8,778300,7788399,TRUE
"1329",93090,210,815597,7785571,TRUE
"1330",93140,3,818519,7785240,TRUE
"1331",94230,18,791829,7830456,TRUE
"1332",92600,10,753175,7804500,TRUE
"1333",92860,560,777319,7801885,TRUE
"1334",92880,10,776746,7811002,TRUE
"1335",92750,6,765855,7835779,TRUE
"1336",93000,438,775217,7850457,TRUE
"1337",94130,38,822001,7833278,TRUE
"1338",94170,90,852432,7842620,TRUE
"1339",94195,339,837296,7810824,TRUE
"1340",94500,13,823762,7911914,TRUE
"1341",94650,40,849927,7905025,TRUE
"1342",94640,296,886557,7929483,TRUE
"1343",94670,379,894168,7911159,TRUE
"1344",94680,14,896770,7914645,TRUE
"1345",94710,15,897272,7912839,TRUE
"1346",94800,3,888430,7886188,TRUE
"1347",94805,10,888857,7886649,TRUE
"1348",94870,50,874424,7849618,TRUE
"1349",94990,515,873457,7809622,TRUE
"1350",95350,5,878753,7803701,TRUE
"1351",95610,13,894665,7835960,TRUE
"1352",97120,120,928340,7777939,TRUE
"1353",97251,131,909434,7741309,TRUE
"1354",97350,286,869599,7724125,TRUE
"1355",97700,643,907421,7722197,TRUE
"1356",97710,591,906480,7722262,TRUE
"1357",95900,6,925889,7880328,TRUE
"1358",96220,18,942501,7874598,TRUE
"1359",96250,338,957490,7894364,TRUE
"1360",96310,13,962335,7930279,TRUE
"1361",96400,8,974740,7939381,TRUE
"1362",96560,22,976541,7937020,TRUE
"1363",96600,15,977517,7906916,TRUE
"1364",98090,13,1009268,7922277,TRUE
"1365",98265,225,1020114,7885566,TRUE
"1366",96850,32,993805,7843185,TRUE
"1367",96931,18,991260,7826726,TRUE
"1368",96970,51,970373,7816149,TRUE
"1369",98360,152,1040203,7898903,TRUE
