"","stnr","year","month","day","hour","ntime","value","nvalue","DQC","KDVHflag","plausible","err.ext","blist.perm","blist.curr"
"280",26852,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"281",26862,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"282",26864,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"283",26872,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"284",26898,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"285",26900,2014,7,8,NA,1,18.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"286",26932,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"287",26934,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"288",27010,2014,7,8,NA,1,16.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"289",27015,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"290",28380,2014,7,8,NA,1,17.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"291",28450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"292",20250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"293",20280,2014,7,8,NA,1,16.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"294",20301,2014,7,8,NA,1,18,1,NA,2,TRUE,FALSE,FALSE,FALSE
"295",20361,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"296",24210,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"297",24230,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"298",24350,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"299",19663,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"300",24710,2014,7,8,NA,1,18.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"301",26450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"302",24890,2014,7,8,NA,1,18.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"303",23300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"304",24960,2014,7,8,NA,1,NA,1,NA,2,TRUE,FALSE,FALSE,FALSE
"305",25100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"306",25110,2014,7,8,NA,1,15.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"307",25112,2014,7,8,NA,1,14,1,NA,2,TRUE,FALSE,FALSE,FALSE
"308",25165,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"309",25260,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"310",25320,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"311",25540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"312",25541,2014,7,8,NA,1,12.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"313",25580,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"314",25630,2014,7,8,NA,1,14.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"315",25640,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"316",29720,2014,7,8,NA,1,13.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"317",26350,2014,7,8,NA,1,17.7,1,NA,NA,TRUE,FALSE,FALSE,FALSE
"318",26380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"319",24600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"320",24670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"321",19930,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"322",26650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"323",26670,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"324",26810,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"325",26820,2014,7,8,NA,1,17.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"326",19923,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"327",19940,2014,7,8,NA,1,16.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"328",19960,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"329",19970,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"330",19820,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"331",28750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"332",28922,2014,7,8,NA,1,17.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"333",29350,2014,7,8,NA,1,14,1,NA,2,TRUE,FALSE,FALSE,FALSE
"334",29600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"335",29700,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"336",27130,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"337",27140,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"338",27065,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"339",27270,2014,7,8,NA,1,NA,1,NA,2,TRUE,FALSE,FALSE,FALSE
"340",27285,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"341",27330,2014,7,8,NA,1,16.8,1,NA,NA,TRUE,FALSE,FALSE,FALSE
"342",27470,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"343",27480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"344",27564,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"345",27600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"346",27730,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"347",27780,2014,7,8,NA,1,16,1,NA,2,TRUE,FALSE,FALSE,FALSE
"348",27785,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"349",27800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"350",27860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"351",29950,2014,7,8,NA,1,16.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"352",30000,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"353",30020,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"354",30242,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"355",30244,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"356",30246,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"357",26950,2014,7,8,NA,1,17.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"358",26970,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"359",26980,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"360",26990,2014,7,8,NA,1,17.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"361",26996,2014,7,8,NA,1,NA,1,NA,NA,TRUE,FALSE,FALSE,FALSE
"362",26750,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"363",27301,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"364",27315,2014,7,8,NA,1,16.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"365",27320,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"366",27295,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"367",27450,2014,7,8,NA,1,16.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"368",27770,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"369",27460,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"370",27500,2014,7,8,NA,1,17.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"371",30247,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"372",30255,2014,7,8,NA,1,16.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"373",30260,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"374",30280,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"375",30305,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"376",30320,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"377",30330,2014,7,8,NA,1,15.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"378",30380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"379",30420,2014,7,8,NA,1,16.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"380",30428,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"381",32780,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"382",30530,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"383",30650,2014,7,8,NA,1,18.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"384",31700,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"385",34095,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"386",34100,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"387",34130,2014,7,8,NA,1,16.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"388",34370,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"389",34620,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"390",34800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"391",34900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"392",32490,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"393",32540,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"394",32220,2014,7,8,NA,1,11.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"395",32240,2014,7,8,NA,1,15.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"396",32060,2014,7,8,NA,1,17.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"397",32061,2014,7,8,NA,1,13.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"398",30860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"399",31080,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"400",31410,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"401",31500,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"402",31520,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"403",31970,2014,7,8,NA,1,8.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"404",31850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"405",31855,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"406",31900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"407",32290,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"408",32350,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"409",32850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"410",37150,2014,7,8,NA,1,15.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"411",37230,2014,7,8,NA,1,17.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"412",37500,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"413",37650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"414",37740,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"415",37820,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"416",32890,2014,7,8,NA,1,15,1,NA,2,TRUE,FALSE,FALSE,FALSE
"417",37570,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"418",31570,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"419",31620,2014,7,8,NA,1,13,1,NA,2,TRUE,FALSE,FALSE,FALSE
"420",31660,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"421",33250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"422",33555,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"423",33890,2014,7,8,NA,1,11.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"424",33950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"425",35340,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"426",38140,2014,7,8,NA,1,17.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"427",38150,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"428",36010,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"429",36110,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"430",36140,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"431",36200,2014,7,8,NA,1,16.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"432",35090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"433",35110,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"434",35200,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"435",35210,2014,7,8,NA,1,18.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"436",35860,2014,7,8,NA,1,16.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"437",36490,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"438",38600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"439",38730,2014,7,8,NA,1,16.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"440",38735,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"441",38250,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"442",38380,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"443",38421,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"444",38450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"445",36560,2014,7,8,NA,1,18.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"446",38800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"447",39750,2014,7,8,NA,1,16.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"448",40005,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"449",40250,2014,7,8,NA,1,15.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"450",40420,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"451",40510,2014,7,8,NA,1,8.4,1,NA,2,TRUE,FALSE,FALSE,FALSE
"452",40880,2014,7,8,NA,1,10.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"453",40905,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"454",39040,2014,7,8,NA,1,16,1,NA,2,TRUE,FALSE,FALSE,FALSE
"455",39100,2014,7,8,NA,1,14.6,1,NA,2,TRUE,FALSE,FALSE,FALSE
"456",39150,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"457",39160,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"458",39165,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"459",39200,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"460",39201,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"461",39210,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"462",39212,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"463",39220,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"464",41005,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"465",41090,2014,7,8,NA,1,14.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"466",42160,2014,7,8,NA,1,14.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"467",42650,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"468",42700,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"469",42720,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"470",39450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"471",41200,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"472",41480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"473",41550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"474",41670,2014,7,8,NA,1,14,1,NA,2,TRUE,FALSE,FALSE,FALSE
"475",41770,2014,7,8,NA,1,14.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"476",41795,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"477",41820,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"478",41825,2014,7,8,NA,1,14,1,NA,2,TRUE,FALSE,FALSE,FALSE
"479",41990,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"480",41840,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"481",41860,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"482",42490,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"483",42520,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"484",42810,2014,7,8,NA,1,NA,1,NA,2,TRUE,FALSE,FALSE,FALSE
"485",42940,2014,7,8,NA,1,11.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"486",42950,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"487",44985,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"488",43350,2014,7,8,NA,1,14,1,NA,2,TRUE,FALSE,FALSE,FALSE
"489",43360,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"490",43520,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"491",44710,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"492",44730,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"493",44760,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"494",44780,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"495",44800,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"496",44563,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"497",44580,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"498",44620,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"499",44640,2014,7,8,NA,1,13.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"500",44660,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"501",47350,2014,7,8,NA,1,13.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"502",43090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"503",43220,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"504",43010,2014,7,8,NA,1,13.2,1,NA,2,TRUE,FALSE,FALSE,FALSE
"505",43530,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"506",43895,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"507",44080,2014,7,8,NA,1,13.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"508",44300,2014,7,8,NA,1,13.6,1,NA,2,TRUE,FALSE,FALSE,FALSE
"509",44160,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"510",44190,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"511",43810,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"512",44480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"513",44485,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"514",44520,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"515",44900,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"516",44970,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"517",44545,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"518",44550,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"519",44560,2014,7,8,NA,1,13.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"520",44567,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"521",45350,2014,7,8,NA,1,13.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"522",45460,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"523",45530,2014,7,8,NA,1,11.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"524",45600,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"525",45675,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"526",45770,2014,7,8,NA,1,13,1,NA,2,TRUE,FALSE,FALSE,FALSE
"527",45870,2014,7,8,NA,1,13.8,1,NA,2,TRUE,FALSE,FALSE,FALSE
"528",46090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"529",46130,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"530",46150,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"531",46300,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"532",46400,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"533",46610,2014,7,8,NA,1,13.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"534",46700,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"535",44605,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"536",44610,2014,7,8,NA,1,13.7,1,NA,2,TRUE,FALSE,FALSE,FALSE
"537",47055,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"538",47060,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"539",47220,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"540",47240,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"541",47260,2014,7,8,NA,1,13.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"542",47270,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"543",47300,2014,7,8,NA,1,13.3,1,NA,2,TRUE,FALSE,FALSE,FALSE
"544",46850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"545",46930,2014,7,8,NA,1,12.9,1,NA,2,TRUE,FALSE,FALSE,FALSE
"546",47090,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"547",47480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"548",50415,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"549",50450,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"550",50480,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"551",50485,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"552",50500,2014,7,8,NA,1,13.5,1,NA,2,TRUE,FALSE,FALSE,FALSE
"553",50505,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"554",50506,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"555",50507,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"556",50540,2014,7,8,NA,1,14.1,1,NA,2,TRUE,FALSE,FALSE,FALSE
"557",50770,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"558",50830,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"559",50850,2014,7,8,NA,1,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
