"","stnr","z","x","y","NO"
"1365",58120,187,50713,6859388,TRUE
"1366",56960,329,40674,6840033,TRUE
"1367",57170,3,13263,6847158,TRUE
"1368",57180,41,13524,6849005,TRUE
"1369",57190,11,15097,6846955,TRUE
"1370",57210,48,20064,6844319,TRUE
"1371",57280,134,29783,6842978,TRUE
"1372",57420,64,17903,6848174,TRUE
"1373",57440,137,21093,6851698,TRUE
"1374",57480,237,25608,6855007,TRUE
"1375",57520,7,8142,6855414,TRUE
"1376",57560,235,18608,6859570,TRUE
"1377",57600,331,22636,6862762,TRUE
"1378",57610,34,-6653,6854812,TRUE
"1379",57790,715,-17258,6877476,TRUE
"1380",57800,16,-11457,6886533,TRUE
"1381",57810,16,-10605,6886856,TRUE
"1382",57850,78,3778,6899165,TRUE
"1383",57860,3,4401,6897346,TRUE
"1384",57870,32,4401,6897346,TRUE
"1385",57890,33,9619,6896584,TRUE
"1386",57930,20,10557,6890803,TRUE
"1387",57940,24,9705,6890780,TRUE
"1388",59100,38,-22414,6918506,TRUE
"1389",59110,75,-22419,6918439,TRUE
"1390",59200,1,-15667,6909737,TRUE
"1391",59250,3,-17733,6913696,TRUE
"1392",59300,16,-5828,6912051,TRUE
"1393",59450,75,-8699,6929169,TRUE
"1394",58780,34,30474,6897568,TRUE
"1395",58800,71,33792,6898224,TRUE
"1396",58980,61,17975,6899150,TRUE
"1397",58960,349,63550,6902702,TRUE
"1398",57640,177,9253,6868212,TRUE
"1399",57660,170,14489,6868592,TRUE
"1400",57990,230,21634,6869602,TRUE
"1401",58020,355,24545,6870018,TRUE
"1402",58030,7,23039,6879658,TRUE
"1403",58070,51,36040,6882109,TRUE
"1404",58100,60,32510,6887250,TRUE
"1405",58320,315,57578,6870801,TRUE
"1406",58350,635,52532,6877508,TRUE
"1407",58370,4,52791,6881213,TRUE
"1408",58390,70,58451,6884695,TRUE
"1409",58400,32,60092,6885901,TRUE
"1410",58420,3,65963,6887012,TRUE
"1411",58430,78,67092,6886114,TRUE
"1412",58480,40,67480,6867380,TRUE
"1413",58500,39,72520,6886876,TRUE
"1414",58510,54,75324,6883947,TRUE
"1415",58520,62,77483,6879931,TRUE
"1416",58530,35,69452,6886567,TRUE
"1417",58531,2,69452,6886567,TRUE
"1418",58532,62,69452,6886567,TRUE
"1419",58660,40,81701,6892525,TRUE
"1420",58700,201,92666,6891186,TRUE
"1421",58705,1400,98716,6896589,TRUE
"1422",58880,118,56778,6894633,TRUE
"1423",58900,208,57532,6893621,TRUE
"1424",58910,220,58784,6893041,TRUE
"1425",62150,123,129355,6986163,TRUE
"1426",62160,20,128370,6984961,TRUE
"1427",62200,200,123573,6987364,TRUE
"1428",62240,15,111037,6981957,TRUE
"1429",62270,3,105311,6980846,TRUE
"1430",62280,3,105641,6981447,TRUE
"1431",62290,14,103398,6980852,TRUE
"1432",60850,1,58566,6951608,TRUE
"1433",60890,33,57465,6955553,TRUE
"1434",60900,188,60836,6955249,TRUE
"1435",60930,18,57056,6957557,TRUE
"1436",60940,55,54704,6955969,TRUE
"1437",60945,15,47780,6957418,TRUE
"1438",60947,10,46945,6957533,TRUE
"1439",60970,136,47393,6958136,TRUE
"1440",64200,38,140655,7012888,TRUE
"1441",64240,69,135025,7013599,TRUE
"1442",64242,40,136827,7015529,TRUE
"1443",64260,48,134818,7018508,TRUE
"1444",64300,39,132627,7020442,TRUE
"1445",64320,4,133940,7020360,TRUE
"1446",64330,62,138026,7018044,TRUE
"1447",59610,41,9612,6921392,TRUE
"1448",59800,38,-2838,6948828,TRUE
"1449",59560,17,36342,6951246,TRUE
"1450",59580,26,35510,6947596,TRUE
"1451",59586,130,30661,6945876,TRUE
"1452",59670,58,34194,6925109,TRUE
"1453",69661,43,35487,6917058,TRUE
"1454",59680,74,36668,6926333,TRUE
"1455",59690,85,36918,6926388,TRUE
"1456",59695,690,47058,6922540,TRUE
"1457",59700,6,39678,6928058,TRUE
"1458",59710,35,41039,6928683,TRUE
"1459",59860,20,33453,6936819,TRUE
"1460",59900,21,56900,6926031,TRUE
"1461",60810,625,82285,6957992,TRUE
"1462",60400,28,97544,6925891,TRUE
"1463",60500,11,106728,6922919,TRUE
"1464",60600,580,106551,6914534,TRUE
"1465",60620,312,112703,6933266,TRUE
"1466",60640,2,98860,6931332,TRUE
"1467",60650,34,96921,6930576,TRUE
"1468",60190,1050,78180,6934957,TRUE
"1469",60200,84,83447,6932808,TRUE
"1470",60210,79,82588,6935357,TRUE
"1471",60240,900,84027,6921226,TRUE
"1472",60247,391,68020,6904906,TRUE
"1473",60300,419,95348,6906963,TRUE
"1474",60670,318,89685,6935993,TRUE
"1475",60710,398,98380,6944005,TRUE
"1476",60830,26,72415,6957478,TRUE
"1477",60835,20,70241,6955813,TRUE
"1478",60880,70,61373,6957093,TRUE
"1479",60990,22,44276,6968207,TRUE
"1480",61040,13,55277,6971207,TRUE
"1481",61060,43,78251,6973747,TRUE
"1482",61070,305,86475,6959343,TRUE
"1483",61100,16,95602,6963012,TRUE
"1484",61150,49,99041,6968113,TRUE
"1485",61170,21,100994,6966965,TRUE
"1486",61180,35,101840,6965996,TRUE
"1487",61250,200,106569,6953230,TRUE
"1488",61340,4,123889,6958435,TRUE
"1489",61350,20,124180,6958570,TRUE
"1490",61400,57,126336,6956011,TRUE
"1491",61408,55,127510,6949544,TRUE
"1492",61410,1294,127561,6945799,TRUE
"1493",61420,67,131438,6944186,TRUE
"1494",61430,62,130729,6944826,TRUE
"1495",61550,247,140654,6931591,TRUE
"1496",61580,450,143897,6925913,TRUE
"1497",61820,14,147297,6966979,TRUE
"1498",61830,45,146616,6963663,TRUE
"1499",61850,39,148644,6945459,TRUE
"1500",63000,37,151953,6981765,TRUE
"1501",63300,869,166508,6936167,TRUE
"1502",62480,13,70245,6998192,TRUE
"1503",62490,8,70268,6998178,TRUE
"1504",62500,11,70612,6998639,TRUE
"1505",62650,26,102658,7006178,TRUE
"1506",62660,16,101205,7008224,TRUE
"1507",62700,80,106598,6999175,TRUE
"1508",62900,49,113796,6996377,TRUE
"1509",64100,86,154790,6992191,TRUE
"1510",64460,12,157763,7001155,TRUE
"1511",64480,87,155706,6992621,TRUE
"1512",64500,51,159996,6984687,TRUE
"1513",64510,23,154319,6994260,TRUE
"1514",64550,69,159146,6985583,TRUE
"1515",64560,201,161686,6984511,TRUE
"1516",63100,47,163652,6967731,TRUE
"1517",63420,10,170518,6965858,TRUE
"1518",63500,195,196868,6949321,TRUE
"1519",63530,698,190156,6945406,TRUE
"1520",64580,5,170394,6983777,TRUE
"1521",64620,92,169225,6980587,TRUE
"1522",64700,405,182072,6969987,TRUE
"1523",64760,5,180580,6999577,TRUE
"1524",64780,23,194712,7000491,TRUE
"1525",64800,39,196997,7000198,TRUE
"1526",64870,410,201350,7004834,TRUE
"1527",64590,295,219368,7008584,TRUE
"1528",64900,228,207926,7002969,TRUE
"1529",65300,13,139628,7058059,TRUE
"1530",65310,5,149612,7062644,TRUE
"1531",65370,30,154186,7051106,TRUE
"1532",65150,179,179604,7032511,TRUE
"1533",67140,44,264731,7032141,TRUE
"1534",67150,13,263451,7030860,TRUE
"1535",67153,40,265645,7030218,TRUE
"1536",68000,98,256097,7038882,TRUE
"1537",68050,13,272814,7043025,TRUE
"1538",68120,135,268030,7034415,TRUE
"1539",68125,156,268017,7041068,TRUE
"1540",68130,118,272872,7039623,TRUE
"1541",68150,58,271322,7041902,TRUE
"1542",68160,58,271433,7041279,TRUE
"1543",68170,113,272030,7040801,TRUE
"1544",68175,120,272337,7039136,TRUE
"1545",68180,40,270445,7037986,TRUE
"1546",68190,138,271595,7037870,TRUE
"1547",68200,70,270074,7034704,TRUE
"1548",68230,84,271467,7038181,TRUE
"1549",68238,140,268399,7032712,TRUE
"1550",68860,127,273107,7039405,TRUE
"1551",68863,127,273092,7039406,TRUE
"1552",69000,176,282547,7031205,TRUE
"1553",69020,23,277200,7040692,TRUE
"1554",65100,9,198111,7022758,TRUE
"1555",65110,47,198373,7022800,TRUE
"1556",65220,133,199296,7028495,TRUE
"1557",65230,45,199708,7028736,TRUE
"1558",65270,306,216283,7023744,TRUE
"1559",65450,20,206521,7057217,TRUE
"1560",65451,13,207398,7056856,TRUE
"1561",65530,74,204827,7061049,TRUE
"1562",65600,23,189126,7070377,TRUE
"1563",65940,5,179119,7096378,TRUE
"1564",65950,28,179157,7096744,TRUE
"1565",71850,16,228361,7128241,TRUE
"1566",71540,12,233129,7073008,TRUE
"1567",71550,10,233846,7075320,TRUE
"1568",66010,13,238068,7065287,TRUE
"1569",66030,15,242892,7051710,TRUE
"1570",71320,23,250555,7060674,TRUE
"1571",71330,38,257973,7066462,TRUE
"1572",71350,30,258767,7065797,TRUE
"1573",71370,158,261596,7066186,TRUE
"1574",71650,4,241237,7090985,TRUE
"1575",71750,94,275226,7095927,TRUE
"1576",71780,20,265879,7102038,TRUE
"1577",71800,250,281503,7113991,TRUE
"1578",71805,265,282006,7115509,TRUE
"1579",71810,280,282249,7115838,TRUE
"1580",71900,12,273529,7132620,TRUE
"1581",71980,12,273965,7142628,TRUE
"1582",71990,18,281032,7149571,TRUE
"1583",63580,596,203037,6962288,TRUE
"1584",63583,647,198295,6964871,TRUE
"1585",63590,600,201977,6952082,TRUE
"1586",63595,212,199021,6951498,TRUE
"1587",63705,604,226433,6952819,TRUE
"1588",63710,625,227298,6952680,TRUE
"1589",63720,543,227733,6951391,TRUE
"1590",63725,555,229206,6952187,TRUE
"1591",63750,512,225091,6949517,TRUE
"1592",63820,680,220664,6935732,TRUE
"1593",63850,690,220812,6957207,TRUE
"1594",63900,885,220554,6920041,TRUE
"1595",63910,934,220393,6919304,TRUE
"1596",63940,940,219330,6916753,TRUE
"1597",66580,803,222944,6971340,TRUE
"1598",66770,668,234879,6958607,TRUE
"1599",66560,660,230120,6977455,TRUE
"1600",66570,745,225610,6963596,TRUE
"1601",66600,360,237309,6981288,TRUE
"1602",66620,223,237392,6980980,TRUE
"1603",66630,220,237801,6982323,TRUE
"1604",66700,424,245910,6976347,TRUE
"1605",66710,441,246332,6976839,TRUE
"1606",66720,440,246438,6976820,TRUE
"1607",66730,475,246219,6975059,TRUE
"1608",66740,425,243983,6967840,TRUE
"1609",67340,425,246807,6979934,TRUE
"1610",66230,240,239093,7011977,TRUE
"1611",66520,132,228336,7006262,TRUE
"1612",66529,150,233477,7000127,TRUE
"1613",66530,142,232662,6999490,TRUE
"1614",66540,157,233449,6996516,TRUE
"1615",65275,350,218090,7023339,TRUE
"1616",66070,84,235927,7029219,TRUE
"1617",66100,300,232253,7033631,TRUE
"1618",66120,310,228039,7031580,TRUE
"1619",66150,4,242139,7031085,TRUE
"1620",66175,15,237036,7022034,TRUE
"1621",66180,22,238102,7019072,TRUE
"1622",66190,160,238559,7017670,TRUE
"1623",66210,203,228164,7017569,TRUE
"1624",900,685,337499,6926511,TRUE
"1625",10300,650,333751,6930668,TRUE
"1626",10380,625,312616,6943793,TRUE
"1627",10400,628,313972,6943370,TRUE
"1628",10600,685,318421,6954230,TRUE
"1629",10740,710,340079,6949928,TRUE
"1630",10750,712,340290,6950454,TRUE
"1631",10800,760,336969,6953897,TRUE
"1632",10900,830,347669,6948856,TRUE
"1633",67890,700,312249,6962011,TRUE
"1634",67760,290,306208,6982058,TRUE
"1635",67770,290,305780,6980866,TRUE
"1636",67780,397,306926,6974825,TRUE
"1637",67230,63,261988,6999474,TRUE
"1638",67240,65,262009,6999350,TRUE
"1639",67260,82,261518,6998055,TRUE
"1640",67270,160,258780,6992634,TRUE
"1641",67280,299,255575,6989575,TRUE
"1642",67300,413,251979,6983865,TRUE
"1643",67450,592,268464,6973790,TRUE
"1644",67540,330,273188,6993217,TRUE
"1645",67560,127,275093,6990716,TRUE
"1646",66250,360,248869,7008203,TRUE
"1647",67170,104,267394,7027866,TRUE
"1648",67180,38,263292,7022151,TRUE
"1649",67200,50,264366,7010502,TRUE
"1650",67202,420,272492,7005783,TRUE
"1651",67210,40,260955,7009858,TRUE
"1652",67220,161,259820,7009361,TRUE
"1653",68270,173,270844,7019536,TRUE
"1654",67030,127,251601,7023034,TRUE
"1655",67040,133,251365,7023254,TRUE
"1656",67050,145,251194,7022864,TRUE
"1657",68260,143,272878,7027048,TRUE
"1658",68290,160,299423,7016879,TRUE
"1659",68300,197,304737,7013782,TRUE
"1660",68310,181,302945,7012026,TRUE
"1661",68330,255,304620,7014772,TRUE
"1662",68340,242,304816,7014425,TRUE
"1663",69070,688,295788,7026904,TRUE
"1664",69190,330,304268,7029223,TRUE
"1665",68420,302,326497,6996420,TRUE
"1666",68450,441,332158,6993466,TRUE
"1667",68550,732,349187,6994661,TRUE
"1668",68750,839,355346,6981362,TRUE
"1669",68780,615,339713,6982216,TRUE
"1670",68790,630,342279,6979245,TRUE
"1671",68800,615,341181,6978216,TRUE
"1672",68810,616,341311,6977953,TRUE
"1673",68820,629,341222,6977812,TRUE
"1674",68840,730,340560,6977800,TRUE
"1675",70670,20,324406,7094873,TRUE
"1676",70680,59,324874,7095517,TRUE
"1677",70720,70,331632,7092265,TRUE
"1678",70760,7,329791,7103528,TRUE
"1679",70790,135,346066,7102680,TRUE
"1680",70820,50,340727,7114066,TRUE
"1681",70980,100,342592,7117642,TRUE
"1682",70990,6,328399,7104498,TRUE
"1683",70991,47,328409,7104676,TRUE
"1684",71000,6,326609,7104351,TRUE
"1685",72250,62,333020,7138518,TRUE
"1686",72580,2,335146,7153932,TRUE
"1687",75020,36,321562,7160504,TRUE
"1688",69330,145,335400,7039202,TRUE
"1689",69340,115,335384,7038109,TRUE
"1690",69360,218,338336,7036798,TRUE
"1691",69370,239,338233,7036346,TRUE
"1692",69380,169,336640,7035612,TRUE
"1693",69410,587,339776,7019963,TRUE
"1694",69420,521,344783,7021146,TRUE
"1695",69450,516,346187,7037571,TRUE
"1696",69470,294,342222,7033579,TRUE
"1697",69490,425,350120,7050405,TRUE
"1698",69500,402,348467,7050483,TRUE
"1699",69520,465,351783,7026974,TRUE
"1700",69570,405,348467,7050483,TRUE
"1701",69100,12,297450,7043185,TRUE
"1702",69150,40,294886,7046589,TRUE
"1703",69230,33,313313,7040095,TRUE
"1704",69280,90,325394,7042201,TRUE
"1705",69550,175,318458,7045023,TRUE
"1706",69580,160,304504,7051021,TRUE
"1707",69600,65,292674,7048050,TRUE
"1708",70690,17,318348,7089279,TRUE
"1709",69650,25,289978,7057535,TRUE
"1710",69655,70,286243,7055818,TRUE
"1711",69660,45,289663,7057824,TRUE
"1712",71270,139,283308,7069159,TRUE
"1713",71280,138,282872,7069446,TRUE
"1714",69620,71,304283,7059534,TRUE
"1715",69625,30,305364,7060874,TRUE
"1716",69630,182,317564,7060170,TRUE
"1717",69700,12,255477,7073062,TRUE
"1718",69760,95,313981,7070931,TRUE
"1719",69810,42,316664,7074492,TRUE
"1720",69950,76,312175,7080475,TRUE
"1721",69960,182,329313,7070421,TRUE
"1722",70090,25,328472,7079408,TRUE
"1723",70100,7,327641,7078471,TRUE
"1724",70120,49,331072,7079491,TRUE
"1725",70150,81,336167,7076988,TRUE
"1726",70340,245,351552,7063203,TRUE
"1727",70360,251,352385,7063320,TRUE
"1728",70370,263,352617,7062974,TRUE
"1729",70390,430,362106,7061687,TRUE
"1730",70400,24,341498,7076860,TRUE
"1731",70480,110,353528,7082492,TRUE
"1732",70500,368,371325,7077439,TRUE
"1733",70510,377,370969,7075736,TRUE
"1734",71050,196,310488,7108364,TRUE
"1735",71080,186,308905,7107679,TRUE
"1736",71100,315,307420,7108921,TRUE
"1737",71150,305,298346,7101900,TRUE
"1738",72050,112,316422,7123307,TRUE
"1739",72060,120,317224,7124354,TRUE
"1740",72100,86,315895,7130463,TRUE
"1741",72140,85,315726,7125917,TRUE
"1742",72200,38,320401,7140136,TRUE
"1743",70850,195,376940,7117145,TRUE
"1744",70910,127,374802,7127416,TRUE
"1745",70930,107,375892,7127260,TRUE
"1746",70960,215,371523,7136843,TRUE
"1747",73210,467,408736,7153095,TRUE
"1748",73250,370,440122,7124696,TRUE
"1749",73470,402,432256,7149238,TRUE
"1750",73490,462,438246,7147784,TRUE
"1751",73500,433,438304,7147315,TRUE
"1752",73800,376,435619,7173890,TRUE
"1753",74150,426,431329,7196236,TRUE
"1754",74160,419,432464,7196767,TRUE
"1755",74800,498,433289,7207585,TRUE
"1756",74300,116,394800,7178637,TRUE
"1757",74320,143,395964,7180035,TRUE
"1758",74350,140,397462,7181467,TRUE
"1759",74500,214,413342,7202277,TRUE
"1760",74510,216,414010,7200830,TRUE
"1761",74530,285,414673,7203688,TRUE
"1762",74670,280,420147,7216515,TRUE
"1763",73550,95,374493,7158775,TRUE
"1764",73620,118,380903,7164730,TRUE
"1765",72800,29,364971,7162217,TRUE
"1766",72850,22,369214,7166695,TRUE
"1767",78910,67,372655,7176958,TRUE
"1768",72650,26,348137,7154452,TRUE
"1769",72700,27,351975,7154888,TRUE
"1770",72710,32,356932,7157240,TRUE
"1771",75220,4,316980,7195647,TRUE
"1772",75250,10,321573,7198911,TRUE
"1773",75260,28,321573,7198911,TRUE
"1774",75270,15,323102,7200272,TRUE
"1775",75410,33,288670,7193341,TRUE
"1776",75100,44,355569,7193898,TRUE
"1777",75150,22,329943,7189502,TRUE
"1778",75190,35,321401,7196911,TRUE
"1779",75550,23,312736,7236943,TRUE
"1780",75600,47,345109,7223365,TRUE
"1781",71200,39,303043,7082330,TRUE
"1782",71230,225,289716,7080703,TRUE
"1783",80950,14,435371,7465828,TRUE
"1784",81340,93,151227,7476824,TRUE
"1785",81360,380,495028,7442499,TRUE
"1786",81365,404,494992,7439746,TRUE
"1787",81370,11,498113,7445873,TRUE
"1788",81410,162,5e+05,7438816,TRUE
"1789",81450,801,501442,7449964,TRUE
"1790",82160,7,493757,7471052,TRUE
"1791",82210,30,482473,7463521,TRUE
"1792",82220,25,479194,7462486,TRUE
"1793",82260,33,476365,7463289,TRUE
"1794",82290,11,472350,7461310,TRUE
"1795",82291,11,472350,7461310,TRUE
"1796",82310,5,475125,7465687,TRUE
"1797",82400,14,453933,7479236,TRUE
"1798",82410,24,452658,7476928,TRUE
"1799",82530,15,493187,7491421,TRUE
"1800",82540,12,494061,7491620,TRUE
"1801",82550,21,494595,7491853,TRUE
"1802",82560,22,494812,7491919,TRUE
"1803",84170,6,595348,7576794,TRUE
"1804",84190,29,604198,7568202,TRUE
"1805",84200,56,605733,7565486,TRUE
"1806",84210,740,615610,7566717,TRUE
"1807",84380,30,592281,7585908,TRUE
"1808",84400,47,595476,7590022,TRUE
"1809",84450,249,599247,7586640,TRUE
"1810",84500,200,609178,7593389,TRUE
"1811",84630,1000,601774,7591852,TRUE
"1812",84700,31,597940,7593787,TRUE
"1813",84710,50,601091,7595061,TRUE
"1814",84790,32,602051,7597198,TRUE
"1815",84800,17,602297,7597308,TRUE
"1816",84900,512,625948,7594192,TRUE
"1817",84905,499,627251,7594682,TRUE
"1818",84910,400,617369,7603134,TRUE
"1819",84920,170,599052,7603908,TRUE
"1820",76100,24,376795,7224892,TRUE
"1821",76250,19,367970,7244487,TRUE
"1822",76270,18,369292,7254527,TRUE
"1823",76300,4,370303,7263353,TRUE
"1824",76310,13,369536,7261434,TRUE
"1825",76320,5,370936,7264452,TRUE
"1826",76330,9,371097,7262202,TRUE
"1827",76370,25,391293,7245763,TRUE
"1828",76380,55,390453,7243853,TRUE
"1829",76400,145,399015,7259384,TRUE
"1830",76450,4,355744,7290302,TRUE
"1831",76470,8,379236,7282450,TRUE
"1832",76850,30,349872,7325435,TRUE
"1833",76500,6,371527,7307935,TRUE
"1834",76530,21,382648,7302916,TRUE
"1835",76750,17,385088,7317846,TRUE
"1836",76810,75,390264,7320163,TRUE
"1837",76820,75,389745,7319893,TRUE
"1838",78250,53,405391,7328933,TRUE
"1839",78350,39,427633,7345061,TRUE
"1840",77100,191,405663,7304744,TRUE
"1841",77180,5,418585,7302373,TRUE
"1842",77190,4,417610,7304531,TRUE
"1843",77210,14,417953,7304086,TRUE
"1844",77230,72,418447,7297013,TRUE
"1845",77950,634,422498,7307952,TRUE
"1846",78100,63,426708,7320017,TRUE
"1847",78170,155,435789,7326544,TRUE
"1848",78180,100,429188,7328741,TRUE
"1849",78360,126,436190,7335310,TRUE
"1850",77260,66,428310,7385857,TRUE
"1851",77261,42,428310,7385857,TRUE
"1852",77270,70,420298,7284104,TRUE
"1853",77280,50,421211,7278794,TRUE
"1854",77290,121,425747,7258582,TRUE
"1855",77300,134,425277,7255639,TRUE
"1856",77400,352,423610,7233594,TRUE
"1857",77410,322,422674,7224788,TRUE
"1858",77420,339,426000,7229442,TRUE
"1859",77425,319,423465,7227968,TRUE
"1860",77500,381,438111,7255551,TRUE
"1861",77510,417,438049,7254170,TRUE
"1862",77550,370,431607,7241849,TRUE
"1863",77640,221,453135,7275705,TRUE
"1864",77650,380,455469,7277530,TRUE
"1865",77660,214,454646,7273819,TRUE
"1866",77750,265,454752,7265836,TRUE
"1867",77850,498,465596,7248611,TRUE
"1868",78680,385,461712,7284864,TRUE
"1869",78700,598,475911,7286037,TRUE
"1870",78710,594,476398,7284930,TRUE
"1871",78770,510,476545,7297323,TRUE
"1872",78800,406,463179,7300696,TRUE
"1873",78370,20,446226,7336272,TRUE
"1874",78410,10,447223,7329686,TRUE
"1875",78420,50,446362,7330806,TRUE
"1876",78600,380,449719,7299919,TRUE
"1877",78610,439,450051,7301419,TRUE
"1878",78850,399,466852,7310104,TRUE
"1879",79220,5,450716,7346513,TRUE
"1880",79250,532,481964,7338549,TRUE
"1881",79400,31,453791,7349460,TRUE
"1882",79480,41,462071,7354386,TRUE
"1883",79530,40,459788,7357183,TRUE
"1884",79600,70,468751,7360691,TRUE
"1885",79640,87,466098,7366965,TRUE
"1886",79650,250,467263,7366550,TRUE
"1887",79670,56,469233,7371131,TRUE
"1888",79700,110,479000,7364152,TRUE
"1889",79710,320,492525,7354006,TRUE
"1890",79730,407,492587,7377515,TRUE
"1891",79740,155,495885,7376404,TRUE
"1892",79760,158,505193,7375648,TRUE
"1893",79762,200,497340,7376570,TRUE
"1894",79764,251,497953,7375566,TRUE
"1895",79770,595,503687,7390505,TRUE
"1896",79780,320,506011,7369630,TRUE
"1897",79791,676,514363,7381789,TRUE
"1898",79800,549,510642,7374928,TRUE
"1899",80100,7,394656,7362947,TRUE
"1900",80101,6,393342,7362774,TRUE
"1901",80102,10,393160,7363283,TRUE
"1902",80200,115,418990,7364523,TRUE
"1903",80340,15,370628,7378622,TRUE
"1904",80350,8,369257,7379311,TRUE
"1905",80400,14,432698,7383896,TRUE
"1906",80600,19,388957,7406928,TRUE
"1907",80610,17,389341,7407169,TRUE
"1908",80615,1362,452656,7392012,TRUE
"1909",80620,4,446803,7401685,TRUE
"1910",80630,2,438680,7399925,TRUE
"1911",80650,40,437061,7403430,TRUE
"1912",80690,543,464785,7405599,TRUE
"1913",80700,39,455237,7410565,TRUE
"1914",80705,520,453807,7412540,TRUE
"1915",80707,930,452226,7413270,TRUE
"1916",80730,10,441621,7418795,TRUE
"1917",80740,9,440732,7421267,TRUE
"1918",80750,12,431731,7424154,TRUE
"1919",80840,70,462159,7427931,TRUE
"1920",80850,11,463083,7428420,TRUE
"1921",81080,15,481524,7434364,TRUE
"1922",81100,5,481831,7431441,TRUE
"1923",81150,20,491274,7429532,TRUE
"1924",81152,7,491274,7429532,TRUE
"1925",81153,57,491274,7429532,TRUE
"1926",81154,81,491274,7429532,TRUE
"1927",81250,217,481507,7404688,TRUE
"1928",81420,600,495562,7431852,TRUE
"1929",81620,26,513099,7427699,TRUE
"1930",81650,39,513792,7424370,TRUE
"1931",81680,81,513798,7414504,TRUE
"1932",81730,210,525438,7409337,TRUE
"1933",81750,429,533037,7403710,TRUE
"1934",81770,511,520414,7402751,TRUE
"1935",81775,520,520391,7402862,TRUE
"1936",81800,685,515144,7383488,TRUE
"1937",81930,564,542496,7433240,TRUE
"1938",81940,605,542228,7431095,TRUE
"1939",81950,596,541192,7430110,TRUE
"1940",82000,7,521033,7449945,TRUE
"1941",81900,142,546446,7446807,TRUE
"1942",81910,128,546974,7446649,TRUE
"1943",81920,418,546350,7441064,TRUE
"1944",82020,90,517821,7456299,TRUE
"1945",82060,165,513117,7457922,TRUE
"1946",82070,14,515825,7459297,TRUE
"1947",82080,14,516541,7459301,TRUE
"1948",82090,31,517114,7460720,TRUE
"1949",82110,20,504388,7462185,TRUE
"1950",82130,10,507484,7468101,TRUE
"1951",82630,48,519490,7463278,TRUE
"1952",82650,3,525309,7471689,TRUE
"1953",82700,7,529181,7466488,TRUE
"1954",82800,7,537846,7497682,TRUE
"1955",82840,27,521129,7490081,TRUE
"1956",82850,21,520610,7490913,TRUE
"1957",82860,54,519902,7490908,TRUE
"1958",82970,326,538635,7514865,TRUE
"1959",83120,6,490876,7524295,TRUE
"1960",83280,20,507670,7532039,TRUE
"1961",83300,31,504710,7534284,TRUE
"1962",83500,76,541641,7520118,TRUE
"1963",83520,70,536416,7531714,TRUE
"1964",83550,53,525491,7543068,TRUE
"1965",83700,60,543129,7548410,TRUE
"1966",83710,19,545214,7548523,TRUE
"1967",83870,61,569468,7551238,TRUE
"1968",83880,3,569321,7550989,TRUE
"1969",83900,38,556884,7554643,TRUE
"1970",83960,252,557680,7572115,TRUE
"1971",85000,8,543828,7595926,TRUE
"1972",85010,137,538941,7593337,TRUE
"1973",85040,8,538794,7584191,TRUE
"1974",85060,26,536810,7598881,TRUE
"1975",85070,9,536127,7598871,TRUE
"1976",85090,45,536100,7600733,TRUE
"1977",85150,7,530811,7587649,TRUE
"1978",85180,6,531146,7584777,TRUE
"1979",85200,8,527685,7580477,TRUE
"1980",85230,16,525659,7579474,TRUE
"1981",85240,20,526448,7577721,TRUE
"1982",87763,20,564374,7613689,TRUE
"1983",84950,19,577227,7597542,TRUE
"1984",84960,19,577185,7597586,TRUE
"1985",84970,26,568868,7598572,TRUE
"1986",84070,53,573684,7580748,TRUE
"1987",84090,125,573555,7577933,TRUE
"1988",84100,104,573734,7578329,TRUE
"1989",88023,8,599709,7641857,TRUE
"1990",85890,4,376493,7492982,TRUE
"1991",85891,4,376493,7492793,TRUE
"1992",85900,8,374902,7490758,TRUE
"1993",85910,10,375210,7490765,TRUE
"1994",85950,18,366007,7480486,TRUE
"1995",85840,4,403395,7505920,TRUE
"1996",85610,13,426873,7550313,TRUE
"1997",85640,20,423998,7546046,TRUE
"1998",85530,10,443540,7559886,TRUE
"1999",85540,13,442240,7559179,TRUE
"2000",85560,26,442492,7560791,TRUE
"2001",86070,940,440898,7568210,TRUE
"2002",86140,7,445199,7577884,TRUE
"2003",86260,10,457362,7581409,TRUE
"2004",85380,11,485403,7560020,TRUE
"2005",85410,15,489909,7583100,TRUE
"2006",85430,10,480632,7568838,TRUE
"2007",85440,3,485229,7578641,TRUE
"2008",85450,9,486322,7570250,TRUE
"2009",85470,29,478250,7569548,TRUE
"2010",85480,20,468995,7572353,TRUE
"2011",85290,4,501371,7581887,TRUE
"2012",85300,21,497256,7583750,TRUE
"2013",86600,3,501194,7607532,TRUE
"2014",86740,8,476931,7610615,TRUE
"2015",86750,7,477621,7611723,TRUE
"2016",86760,12,478165,7613447,TRUE
"2017",86780,30,471907,7609161,TRUE
"2018",86850,3,491947,7634015,TRUE
"2019",86950,18,508459,7644865,TRUE
"2020",86450,9,524414,7611742,TRUE
"2021",86470,91,524648,7616038,TRUE
"2022",86500,3,516849,7621336,TRUE
"2023",86520,14,511491,7615173,TRUE
"2024",87000,500,512605,7622984,TRUE
"2025",87100,5,544128,7690860,TRUE
"2026",87110,10,544607,7689040,TRUE
"2027",87111,13,546626,7684171,TRUE
"2028",87120,436,539673,7681593,TRUE
"2029",85645,54,422726,7539860,TRUE
